chain_start,model_id,train_date,test_date,training_day,dense_start,auc,copc,base_auc,auc_gap_vs_base,auc_gap_bp,is_baseline,status,source_count,canonical_source,canonical_sheet,auc_cell,copc_cell,base_auc_cell,sources_json
2026-07-01,bn_rankmixer_v3,2026-07-01,2026-07-02,1,cold,0.862991,1.01388,0.864538,-0.001547,-15.47,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,M26,N26,B26,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M26"",""copc_cell"":""N26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O26"",""reported_gap_value"":-0.001547000000000076,""reported_gap_formula"":""=M26-B26""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M26"",""copc_cell"":""N26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O26"",""reported_gap_value"":-0.001547000000000076,""reported_gap_formula"":""=M26-B26""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M26"",""copc_cell"":""N26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O26"",""reported_gap_value"":-0.001547000000000076,""reported_gap_formula"":""=M26-B26""}]"
2026-07-01,bn_rankmixer_v3,2026-07-02,2026-07-03,2,warm,0.864324,0.994684,0.865633,-0.001309,-13.09,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,M27,N27,B27,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M27"",""copc_cell"":""N27"",""base_auc_cell"":""B27"",""test_date_cell"":""A27"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O27"",""reported_gap_value"":-0.0013090000000000046,""reported_gap_formula"":""=M27-B27""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M27"",""copc_cell"":""N27"",""base_auc_cell"":""B27"",""test_date_cell"":""A27"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O27"",""reported_gap_value"":-0.0013090000000000046,""reported_gap_formula"":""=M27-B27""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M27"",""copc_cell"":""N27"",""base_auc_cell"":""B27"",""test_date_cell"":""A27"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O27"",""reported_gap_value"":-0.0013090000000000046,""reported_gap_formula"":""=M27-B27""}]"
2026-07-01,bn_rankmixer_v3,2026-07-03,2026-07-04,3,warm,0.865902,1.006273,0.86706,-0.001158,-11.58,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,M28,N28,B28,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M28"",""copc_cell"":""N28"",""base_auc_cell"":""B28"",""test_date_cell"":""A28"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O28"",""reported_gap_value"":-0.0011580000000001034,""reported_gap_formula"":""=M28-B28""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M28"",""copc_cell"":""N28"",""base_auc_cell"":""B28"",""test_date_cell"":""A28"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O28"",""reported_gap_value"":-0.0011580000000001034,""reported_gap_formula"":""=M28-B28""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M28"",""copc_cell"":""N28"",""base_auc_cell"":""B28"",""test_date_cell"":""A28"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O28"",""reported_gap_value"":-0.0011580000000001034,""reported_gap_formula"":""=M28-B28""}]"
2026-07-01,bn_rankmixer_v3,2026-07-04,2026-07-05,4,warm,0.865013,0.991048,0.866114,-0.001101,-11.01,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,M29,N29,B29,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M29"",""copc_cell"":""N29"",""base_auc_cell"":""B29"",""test_date_cell"":""A29"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O29"",""reported_gap_value"":-0.0011010000000000186,""reported_gap_formula"":""=M29-B29""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M29"",""copc_cell"":""N29"",""base_auc_cell"":""B29"",""test_date_cell"":""A29"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O29"",""reported_gap_value"":-0.0011010000000000186,""reported_gap_formula"":""=M29-B29""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M29"",""copc_cell"":""N29"",""base_auc_cell"":""B29"",""test_date_cell"":""A29"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O29"",""reported_gap_value"":-0.0011010000000000186,""reported_gap_formula"":""=M29-B29""}]"
2026-07-01,bn_rankmixer_v3,2026-07-05,2026-07-06,5,warm,0.864862,1.002946,0.86599,-0.001128,-11.28,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,M30,N30,B30,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M30"",""copc_cell"":""N30"",""base_auc_cell"":""B30"",""test_date_cell"":""A30"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O30"",""reported_gap_value"":-0.0011280000000000179,""reported_gap_formula"":""=M30-B30""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M30"",""copc_cell"":""N30"",""base_auc_cell"":""B30"",""test_date_cell"":""A30"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O30"",""reported_gap_value"":-0.0011280000000000179,""reported_gap_formula"":""=M30-B30""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M30"",""copc_cell"":""N30"",""base_auc_cell"":""B30"",""test_date_cell"":""A30"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O30"",""reported_gap_value"":-0.0011280000000000179,""reported_gap_formula"":""=M30-B30""}]"
2026-07-01,bn_rankmixer_v3,2026-07-06,2026-07-07,6,warm,0.865544,1.013556,0.866681,-0.001137,-11.37,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,M31,N31,B31,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M31"",""copc_cell"":""N31"",""base_auc_cell"":""B31"",""test_date_cell"":""A31"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O31"",""reported_gap_value"":-0.0011370000000000546,""reported_gap_formula"":""=M31-B31""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M31"",""copc_cell"":""N31"",""base_auc_cell"":""B31"",""test_date_cell"":""A31"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O31"",""reported_gap_value"":-0.0011370000000000546,""reported_gap_formula"":""=M31-B31""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M31"",""copc_cell"":""N31"",""base_auc_cell"":""B31"",""test_date_cell"":""A31"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O31"",""reported_gap_value"":-0.0011370000000000546,""reported_gap_formula"":""=M31-B31""}]"
2026-07-01,bn_rankmixer_v3,2026-07-07,2026-07-08,7,warm,0.866401,1.010243,0.867488,-0.001087,-10.87,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,M32,N32,B32,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M32"",""copc_cell"":""N32"",""base_auc_cell"":""B32"",""test_date_cell"":""A32"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O32"",""reported_gap_value"":-0.0010870000000000601,""reported_gap_formula"":""=M32-B32""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M32"",""copc_cell"":""N32"",""base_auc_cell"":""B32"",""test_date_cell"":""A32"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O32"",""reported_gap_value"":-0.0010870000000000601,""reported_gap_formula"":""=M32-B32""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""M32"",""copc_cell"":""N32"",""base_auc_cell"":""B32"",""test_date_cell"":""A32"",""model_header_cell"":""M23"",""metadata_cell"":""M24"",""metadata_raw"":null,""reported_gap_cell"":""O32"",""reported_gap_value"":-0.0010870000000000601,""reported_gap_formula"":""=M32-B32""}]"
2026-07-01,bn_rankmixer_v4,2026-07-01,2026-07-02,1,cold,0.862709,0.995042,0.864538,-0.001829,-18.29,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,P26,Q26,B26,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""P26"",""copc_cell"":""Q26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""P23"",""metadata_cell"":""P24"",""metadata_raw"":null,""reported_gap_cell"":""R26"",""reported_gap_value"":-0.0018290000000000806,""reported_gap_formula"":""=P26-B26""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""P26"",""copc_cell"":""Q26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""P23"",""metadata_cell"":""P24"",""metadata_raw"":null,""reported_gap_cell"":""R26"",""reported_gap_value"":-0.0018290000000000806,""reported_gap_formula"":""=P26-B26""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""P26"",""copc_cell"":""Q26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""P23"",""metadata_cell"":""P24"",""metadata_raw"":null,""reported_gap_cell"":""R26"",""reported_gap_value"":-0.0018290000000000806,""reported_gap_formula"":""=P26-B26""}]"
2026-07-01,bn_rankmixer_v5,2026-07-01,2026-07-02,1,cold,0.863747,1.003826,0.864538,-0.000791,-7.91,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,V26,W26,B26,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""V26"",""copc_cell"":""W26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""V23"",""metadata_cell"":""V24"",""metadata_raw"":null,""reported_gap_cell"":""X26"",""reported_gap_value"":-0.0007909999999999862,""reported_gap_formula"":""=V26-B26""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""V26"",""copc_cell"":""W26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""V23"",""metadata_cell"":""V24"",""metadata_raw"":null,""reported_gap_cell"":""X26"",""reported_gap_value"":-0.0007909999999999862,""reported_gap_formula"":""=V26-B26""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""V26"",""copc_cell"":""W26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""V23"",""metadata_cell"":""V24"",""metadata_raw"":null,""reported_gap_cell"":""X26"",""reported_gap_value"":-0.0007909999999999862,""reported_gap_formula"":""=V26-B26""}]"
2026-07-01,bn_rankmixer_v5,2026-07-02,2026-07-03,2,warm,0.864929,0.991724,0.865633,-0.000704,-7.04,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,V27,W27,B27,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""V27"",""copc_cell"":""W27"",""base_auc_cell"":""B27"",""test_date_cell"":""A27"",""model_header_cell"":""V23"",""metadata_cell"":""V24"",""metadata_raw"":null,""reported_gap_cell"":""X27"",""reported_gap_value"":-0.0007040000000000379,""reported_gap_formula"":""=V27-B27""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""V27"",""copc_cell"":""W27"",""base_auc_cell"":""B27"",""test_date_cell"":""A27"",""model_header_cell"":""V23"",""metadata_cell"":""V24"",""metadata_raw"":null,""reported_gap_cell"":""X27"",""reported_gap_value"":-0.0007040000000000379,""reported_gap_formula"":""=V27-B27""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""V27"",""copc_cell"":""W27"",""base_auc_cell"":""B27"",""test_date_cell"":""A27"",""model_header_cell"":""V23"",""metadata_cell"":""V24"",""metadata_raw"":null,""reported_gap_cell"":""X27"",""reported_gap_value"":null,""reported_gap_formula"":null}]"
2026-07-01,bn_rankmixer_v5,2026-07-03,2026-07-04,3,warm,0.866454,1.007756,0.86706,-0.000606,-6.06,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,V28,W28,B28,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""V28"",""copc_cell"":""W28"",""base_auc_cell"":""B28"",""test_date_cell"":""A28"",""model_header_cell"":""V23"",""metadata_cell"":""V24"",""metadata_raw"":null,""reported_gap_cell"":""X28"",""reported_gap_value"":-0.0006060000000001065,""reported_gap_formula"":""=V28-B28""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""V28"",""copc_cell"":""W28"",""base_auc_cell"":""B28"",""test_date_cell"":""A28"",""model_header_cell"":""V23"",""metadata_cell"":""V24"",""metadata_raw"":null,""reported_gap_cell"":""X28"",""reported_gap_value"":-0.0006060000000001065,""reported_gap_formula"":""=V28-B28""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""V28"",""copc_cell"":""W28"",""base_auc_cell"":""B28"",""test_date_cell"":""A28"",""model_header_cell"":""V23"",""metadata_cell"":""V24"",""metadata_raw"":null,""reported_gap_cell"":""X28"",""reported_gap_value"":null,""reported_gap_formula"":null}]"
2026-07-01,rankmixer_v1,2026-07-01,2026-07-02,1,cold,0.858606,1.002679,0.864538,-0.005932,-59.32,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,D26,E26,B26,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D26"",""copc_cell"":""E26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F26"",""reported_gap_value"":-0.005932000000000048,""reported_gap_formula"":""=D26-B26""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D26"",""copc_cell"":""E26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F26"",""reported_gap_value"":-0.005932000000000048,""reported_gap_formula"":""=D26-B26""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D26"",""copc_cell"":""E26"",""base_auc_cell"":""B26"",""test_date_cell"":""A26"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F26"",""reported_gap_value"":-0.005932000000000048,""reported_gap_formula"":""=D26-B26""}]"
2026-07-01,rankmixer_v1,2026-07-02,2026-07-03,2,warm,0.860093,0.97649,0.865633,-0.00554,-55.4,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,D27,E27,B27,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D27"",""copc_cell"":""E27"",""base_auc_cell"":""B27"",""test_date_cell"":""A27"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F27"",""reported_gap_value"":-0.005539999999999989,""reported_gap_formula"":""=D27-B27""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D27"",""copc_cell"":""E27"",""base_auc_cell"":""B27"",""test_date_cell"":""A27"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F27"",""reported_gap_value"":-0.005539999999999989,""reported_gap_formula"":""=D27-B27""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D27"",""copc_cell"":""E27"",""base_auc_cell"":""B27"",""test_date_cell"":""A27"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F27"",""reported_gap_value"":-0.005539999999999989,""reported_gap_formula"":""=D27-B27""}]"
2026-07-01,rankmixer_v1,2026-07-03,2026-07-04,3,warm,0.861917,0.988776,0.86706,-0.005143,-51.43,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,D28,E28,B28,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D28"",""copc_cell"":""E28"",""base_auc_cell"":""B28"",""test_date_cell"":""A28"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F28"",""reported_gap_value"":-0.005143000000000009,""reported_gap_formula"":""=D28-B28""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D28"",""copc_cell"":""E28"",""base_auc_cell"":""B28"",""test_date_cell"":""A28"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F28"",""reported_gap_value"":-0.005143000000000009,""reported_gap_formula"":""=D28-B28""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D28"",""copc_cell"":""E28"",""base_auc_cell"":""B28"",""test_date_cell"":""A28"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F28"",""reported_gap_value"":-0.005143000000000009,""reported_gap_formula"":""=D28-B28""}]"
2026-07-01,rankmixer_v1,2026-07-04,2026-07-05,4,warm,0.86113,0.995731,0.866114,-0.004984,-49.84,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,D29,E29,B29,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D29"",""copc_cell"":""E29"",""base_auc_cell"":""B29"",""test_date_cell"":""A29"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F29"",""reported_gap_value"":-0.0049840000000000995,""reported_gap_formula"":""=D29-B29""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D29"",""copc_cell"":""E29"",""base_auc_cell"":""B29"",""test_date_cell"":""A29"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F29"",""reported_gap_value"":-0.0049840000000000995,""reported_gap_formula"":""=D29-B29""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D29"",""copc_cell"":""E29"",""base_auc_cell"":""B29"",""test_date_cell"":""A29"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F29"",""reported_gap_value"":-0.0049840000000000995,""reported_gap_formula"":""=D29-B29""}]"
2026-07-01,rankmixer_v1,2026-07-05,2026-07-06,5,warm,0.861049,0.998041,0.86599,-0.004941,-49.41,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,D30,E30,B30,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D30"",""copc_cell"":""E30"",""base_auc_cell"":""B30"",""test_date_cell"":""A30"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F30"",""reported_gap_value"":-0.004941000000000084,""reported_gap_formula"":""=D30-B30""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D30"",""copc_cell"":""E30"",""base_auc_cell"":""B30"",""test_date_cell"":""A30"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F30"",""reported_gap_value"":-0.004941000000000084,""reported_gap_formula"":""=D30-B30""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D30"",""copc_cell"":""E30"",""base_auc_cell"":""B30"",""test_date_cell"":""A30"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F30"",""reported_gap_value"":-0.004941000000000084,""reported_gap_formula"":""=D30-B30""}]"
2026-07-01,rankmixer_v1,2026-07-06,2026-07-07,6,warm,0.861717,0.990904,0.866681,-0.004964,-49.64,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,D31,E31,B31,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D31"",""copc_cell"":""E31"",""base_auc_cell"":""B31"",""test_date_cell"":""A31"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F31"",""reported_gap_value"":-0.0049640000000000795,""reported_gap_formula"":""=D31-B31""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D31"",""copc_cell"":""E31"",""base_auc_cell"":""B31"",""test_date_cell"":""A31"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F31"",""reported_gap_value"":-0.0049640000000000795,""reported_gap_formula"":""=D31-B31""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D31"",""copc_cell"":""E31"",""base_auc_cell"":""B31"",""test_date_cell"":""A31"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F31"",""reported_gap_value"":-0.0049640000000000795,""reported_gap_formula"":""=D31-B31""}]"
2026-07-01,rankmixer_v1,2026-07-07,2026-07-08,7,warm,0.862672,1.004904,0.867488,-0.004816,-48.16,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,D32,E32,B32,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D32"",""copc_cell"":""E32"",""base_auc_cell"":""B32"",""test_date_cell"":""A32"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F32"",""reported_gap_value"":-0.0048160000000000425,""reported_gap_formula"":""=D32-B32""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D32"",""copc_cell"":""E32"",""base_auc_cell"":""B32"",""test_date_cell"":""A32"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F32"",""reported_gap_value"":-0.0048160000000000425,""reported_gap_formula"":""=D32-B32""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D32"",""copc_cell"":""E32"",""base_auc_cell"":""B32"",""test_date_cell"":""A32"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F32"",""reported_gap_value"":-0.0048160000000000425,""reported_gap_formula"":""=D32-B32""}]"
2026-07-01,rankmixer_v1,2026-07-08,2026-07-09,8,warm,0.863714,1.019263,0.868414,-0.0047,-47.0,False,observed,3,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,D33,E33,B33,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D33"",""copc_cell"":""E33"",""base_auc_cell"":""B33"",""test_date_cell"":""A33"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F33"",""reported_gap_value"":-0.0047000000000000375,""reported_gap_formula"":""=D33-B33""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D33"",""copc_cell"":""E33"",""base_auc_cell"":""B33"",""test_date_cell"":""A33"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F33"",""reported_gap_value"":-0.0047000000000000375,""reported_gap_formula"":""=D33-B33""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""D33"",""copc_cell"":""E33"",""base_auc_cell"":""B33"",""test_date_cell"":""A33"",""model_header_cell"":""D23"",""metadata_cell"":""D24"",""metadata_raw"":null,""reported_gap_cell"":""F33"",""reported_gap_value"":-0.0047000000000000375,""reported_gap_formula"":""=D33-B33""}]"
